unix,open,high,low,close,Volume LTC,Volume USDT
1545260000000,28.83,32.76,28.52,32.18,347428.5019,10702281.66
1545180000000,29.89,31.55,28.51,28.83,464104.8813,13967868.69
1545090000000,28.97,30.15,27.39,29.89,241540.2199,6940548.103
1545000000000,25.51,30.3,25.43,28.95,415677.5501,11734862.36
1544920000000,23.59,26.96,23.48,25.52,284638.3664,7367653.618
1544830000000,23.33,24.06,23.09,23.6,114346.7365,2696112.201
1544750000000,23.06,23.76,22.5,23.34,115451.1936,2669993.897
1544660000000,24.13,24.29,22.91,23.08,101343.2455,2391795.155
1544570000000,23.4,24.98,23.2,24.13,116697.0162,2839522.325
1544490000000,24.15,24.63,22.94,23.41,116912.3107,2774102.489
1544400000000,25.37,25.82,23.67,24.14,159523.3339,3913245.956
1544310000000,24.23,26.75,24.2,25.37,185392.2777,4728009.305
1544230000000,24.88,26.63,22.89,24.22,272026.2401,6669827.459
1544140000000,26.74,26.94,22.32,24.91,344334.7713,8550497.227
1544050000000,29.28,30.49,26.25,26.78,186020.5287,5318278.715
1543970000000,31.14,31.4,29.15,29.27,122536.9592,3686632.366
1543880000000,30.92,32.25,29.87,31.13,125624.1007,3938334.446
1543800000000,33.81,33.97,30.08,30.9,160953.4762,5107201.119
1543710000000,34.11,35.24,33.21,33.82,126562.5131,4314174.841
1543620000000,32.19,35.1,31.38,34.17,130601.1753,4373049.652
1543540000000,33.9,34.53,31.07,32.21,182324.5556,5934596.4
1543450000000,34.74,36,33.08,33.88,206424.0394,7091338.889
1543360000000,31.62,36.51,31.39,34.74,261988.5621,8934592.456
1543280000000,30.18,32.16,29.05,31.61,194024.5309,5911546.984
1543190000000,31.51,32.88,28.66,30.18,346086.7724,10650119.32
1543100000000,29.72,32.93,27.7,31.49,330712.4128,9875455.027
1543020000000,32.74,34.3,29.07,29.73,175080.6502,5486899.364
1542930000000,32.09,33.81,31.1,32.74,178263.376,5763152.709
1542840000000,35.17,35.68,31.84,32.11,140470.9297,4791952.849
1542760000000,33.71,35.38,32.17,35.15,307689.2861,10447986.73
1542670000000,37.11,38.8,31.47,33.8,481972.2055,16734732.4
1542590000000,42.63,42.65,35.94,37.07,266627.8181,10193547.65
1542500000000,42.46,43.84,42.11,42.61,69727.51818,2991350.225
1542410000000,42.89,42.94,41.92,42.43,64923.26975,2748488.284
1542330000000,44.78,44.95,42.38,42.89,126959.9343,5526205.67
1542240000000,45.05,45.8,40.4,44.78,239147.1436,10442471.63
1542150000000,50.41,51.08,42,45.05,307943.6723,13948978.89
1542070000000,51.26,51.66,49.6,50.43,63966.88343,3255168.88
1541980000000,51.5,52.04,50.59,51.26,60038.96458,3075503.923
1541890000000,52.47,52.57,49.79,51.46,66550.49463,3407022.153
1541810000000,52.28,53.08,51.97,52.48,37947.99062,1994759.267
1541720000000,52.7,53.15,51.62,52.25,54807.00008,2873957.532
1541640000000,54.49,55.12,52.42,52.72,71785.25117,3845880.294
1541550000000,56.44,56.92,53.52,54.47,96697.10571,5343582.699
1541460000000,53.93,56.88,53.87,56.48,82733.19375,4543573.247
1541380000000,54.6,55.15,53.01,53.91,71425.68187,3841003.072
1541290000000,51.09,56.33,50.77,54.6,131563.2191,7106100.76
1541200000000,51.78,51.81,50.6,51.04,44526.44126,2280110.509
1541120000000,50.63,52.2,50.56,51.78,55439.54227,2853112.59
1541030000000,49.94,50.85,49.78,50.61,40743.54904,2044481.628
1540940000000,49.35,50.71,47.71,49.93,59069.9364,2926931.182
1540860000000,49.16,49.96,49.02,49.34,41869.78433,2069910.691
1540770000000,52.1,52.26,48.17,49.21,93056.55633,4660386.867
1540680000000,52.25,52.66,51.7,52.07,35288.39702,1838724.386
1540600000000,52.6,53.08,51.72,52.25,39585.13085,2075854.626
1540510000000,52.81,53.55,52.23,52.56,49669.65386,2623371.252
1540430000000,53.12,53.27,52.52,52.84,43215.95472,2287144.442
1540340000000,53.34,53.92,53,53.11,50279.98528,2684802.893
1540250000000,53.12,53.97,52.53,53.33,56502.9476,3006380.218
1540170000000,53.62,54.16,52.67,53.12,113096.1947,6044482.131
1540080000000,54.27,54.9,53.44,53.61,139868.3975,7580763.33
1539990000000,53.68,54.65,53.28,54.28,134248.6248,7246667.2
1539910000000,53.53,54.74,53.31,53.71,131153.0592,7061519.037
1539820000000,55.31,55.85,53,53.53,163778.7206,8907285.964
1539730000000,55.54,55.72,54.32,55.27,189501.3474,10451967.89
1539650000000,56.15,57.34,54.71,55.54,178767.6702,9988474
1539560000000,52.61,61.86,52.17,56.16,380967.7322,21747320.25
1539480000000,54.06,54.44,52.11,52.61,173244.3547,9306172.115
1539390000000,53.7,54.88,53.2,54.05,162360.6986,8771145.082
1539300000000,51.31,54.26,50.87,53.74,204719.8641,10863354.91
1539220000000,58.43,58.66,50.62,51.36,269784.6941,14307677.15
1539130000000,59.02,59.18,57.37,58.46,156144.0548,9074909.82
1539040000000,59.65,59.84,58.29,59.03,156778.8523,9264677.028
1538960000000,58.32,60.26,57.63,59.66,178247.2835,10499302.73
1538870000000,57.98,58.64,56.88,58.33,137742.589,7971910.296
1538780000000,58.88,59.17,56.92,57.96,146487.7411,8512401.729
1538700000000,58.43,59.85,57.65,58.93,152016.109,8865509.445
1538610000000,57.6,59.4,57.39,58.42,164171.3699,9643908.913
1538520000000,59.42,59.66,56.67,57.56,199293.4231,11515193.84
1538440000000,60.47,61.8,59.02,59.46,190207.9202,11489099.19
1538350000000,61.19,62.09,59.51,60.45,189136.6149,11484878.18
1538270000000,61.61,63,59.81,61.21,224746.2609,13734703.94
1538180000000,61.95,62.34,58.95,61.61,206352.4729,12577562.18
1538090000000,63.25,65,60.14,61.95,306042.0089,19128678.58
1538010000000,57.25,65.67,56.58,63.28,496070.9006,30665922.11
1537920000000,57.57,59.85,56.4,57.18,226177.4401,13066635.76
1537830000000,58.03,58.16,54.25,57.61,279946.3215,15753483.09
1537750000000,61.36,61.56,57.02,58.01,231626.389,13624552.62
1537660000000,60.58,63.82,59.86,61.38,244808.3439,15089323.81
1537570000000,60.82,61.9,58,60.65,210861.6948,12631718.46
1537490000000,56.52,62.73,56.33,60.83,323523.4421,18976330.14
1537400000000,54.33,57.42,53.28,56.53,194009.0476,10587308.05
1537320000000,53.93,55.28,51.62,54.27,228844.252,12289753.52
1537230000000,52.06,55.52,50.41,53.96,224751.4303,11874091.78
1537140000000,56.75,57.85,51.37,52.07,256476.304,14029350.87
1537060000000,56.22,57.55,54.35,56.75,193175.785,10857782.74
1536970000000,56.21,58.73,55.61,56.22,236098.1012,13554456.11
1536880000000,54.49,59,52.83,56.24,279002.9753,15505362.6
1536800000000,51.69,55.49,51.66,54.44,232884.2292,12514995.48
1536710000000,52.01,52.14,47.21,51.69,276375.6434,13756255.44
1536620000000,54.34,54.75,49.74,52.04,239830.9507,12670927.06
1536540000000,54.79,56.59,53.03,54.34,226840.0541,12366211.06
1536450000000,53.09,56.72,52.2,54.74,208940.088,11413319.23
1536360000000,55.63,57.22,51.87,53.07,187659.6302,10323291.91
1536280000000,57.61,58.53,55,55.66,193929.6189,10983095.95
1536190000000,57.71,57.89,53.96,57.61,251529.337,14014155.39
1536110000000,67.63,68.36,57.61,57.82,331321.5739,20765379.89
1536020000000,65.5,69.45,65.36,67.6,220730.4701,14960889.68
1535930000000,66.21,66.55,64.21,65.44,162189.6958,10569362.88
1535850000000,66.45,67.3,64.15,66.21,180336.1897,11838318.62
1535760000000,62.04,67.93,61.97,66.49,210232.0811,13646887.03
1535670000000,60.13,62.75,59.55,62.04,176396.7359,10744055.13
1535590000000,61.52,61.65,58.55,60.23,179589.1365,10761861.62
1535500000000,63.12,63.4,60.14,61.41,185484.9476,11486407.62
1535410000000,60.69,63.74,59.65,63.13,213926.3525,13093911.43
1535330000000,57.05,61.17,56.52,60.61,173547.4962,10042122.88
1535240000000,57.88,58.08,55.74,56.99,149004.5146,8456358.243
1535160000000,57.88,58.38,56.93,57.89,141200.4099,8154031.682
1535070000000,57.3,58.36,55.5,57.82,162850.0833,9285143.519
1534980000000,55.15,57.89,54.8,57.29,168194.8736,9382986.335
1534900000000,56.43,59.75,53.82,55.14,243024.9125,13791753.76
1534810000000,53.39,56.82,53.21,56.42,176189.0941,9710200.658
1534720000000,57.79,58.5,53.18,53.39,220297.2874,12325875.74
1534640000000,57.04,58.98,56.1,57.67,183235.7261,10508700.8
1534550000000,61.79,62.31,55.12,57.04,205917.5427,11969875.72
1534460000000,55.32,61.89,54.99,61.75,230326.3703,13405002.87
1534380000000,54.32,57.58,54.06,55.29,153625.5849,8558558.044
1534290000000,54.26,59.2,53.7,54.32,232565.4451,13029652.15
1534200000000,56.5,56.5,49.2,54.24,230722.8295,11992181.2
1534120000000,59.21,60.61,55.52,56.44,192384.1762,11164711.92
1534030000000,57.73,61.55,57.02,59.32,173455.1835,10331214.56
1533950000000,59.16,59.98,55,57.6,195460.3514,11141417.36
1533860000000,62.84,63.14,58.12,59.16,181493.8554,11133870.15
1533770000000,62.13,64.94,60,62.89,179209.2276,11263053.92
1533690000000,67.32,67.49,60.8,62.13,185720.388,11974283.37
1533600000000,73.67,75.24,66.58,67.35,164019.4683,11907649.77
1533510000000,74.6,76.7,72.35,73.62,137607.0727,10218380.65
1533430000000,73.06,74.73,72.23,74.61,133945.8435,9870760.384
1533340000000,77.63,78.15,72.1,73.13,148949.1646,11228478.37
1533250000000,76.16,77.84,74.66,77.7,141502.8987,10755649.49
1533170000000,77.62,78.46,75.33,76.11,134458.4997,10335329.42
1533080000000,78.91,79.06,75.78,77.53,139634.7977,10805717.31
1533000000000,82.16,82.63,76.02,78.69,157911.8041,12489474.3
1532910000000,83.89,84.62,79.76,82.18,146947.0501,12152782.17
1532820000000,84.1,85.38,83.22,83.85,119512.7544,10028538.86
1532740000000,84.39,84.7,82.26,84.07,124974.4699,10466944.39
1532650000000,83.51,85.12,81.37,84.39,158734.4442,13246486.85
1532560000000,86.38,87.9,82.75,83.37,151787.8452,13102178.27
1532480000000,89.02,90.75,84.81,86.38,164176.7992,14305114.75
1532390000000,81.43,89.79,80.79,89.12,207891.1757,17982460.01
1532300000000,82.2,85.96,81.1,81.38,143669.0355,12017252.07
1532220000000,83.42,84.2,81.78,82.21,137457.8165,11406970.05
1532130000000,81.84,84.93,79.5,83.44,134142.4487,11093940.82
1532040000000,86.1,86.69,80.72,81.87,172067.6313,14427924.63
1531960000000,86.26,89,84.8,86,154334.9518,13363247.48
1531870000000,88.99,94.41,84.2,86.21,207474.928,18644932.15
1531790000000,83.65,90,81.3,89.06,204689.4776,17424042.9
1531700000000,78.54,84.28,77.6,83.49,182917.2207,14849320.62
1531610000000,76.19,79.5,75.1,78.54,149955.8008,11604880.68
1531530000000,76.52,77.5,75.37,76.18,142798.4544,10889163.06
1531440000000,76.82,78.6,74.96,76.53,167655.2693,12912109.68
1531350000000,78.18,78.25,74,76.79,181966.7424,13812292.33
1531270000000,75.79,80.98,75.31,78.18,192182.0067,14878690.44
1531180000000,80.58,80.62,74.25,75.81,211707.9717,16301339.74
1531090000000,82.26,83.12,79.8,80.46,164942.791,13486143.28
1531010000000,84.88,85.7,81.81,82.22,151162.899,12714183.75
1530920000000,83.1,85.35,79.4,84.79,161497.8695,13194718.21
1530840000000,83.26,84.23,80.67,83.1,156241.9872,12927067.52
1530750000000,85.23,87.11,81.77,83.33,170561.6332,14375938.53
1530660000000,84.87,89.01,83.98,85.28,119209.8786,10301557.59
1530580000000,85.36,90,83.64,85.09,192538.9875,16697670.12
1530490000000,79.96,87.06,78.11,85.36,171028.1317,14148269.22
1530400000000,81.34,81.83,77.73,79.95,145195.4048,11578099.28
1530320000000,78.94,84.59,78.84,81.33,170407.2992,13873276.69
1530230000000,74.24,80.79,72.15,78.94,182184.8645,13628167.37
1530140000000,80.71,81.43,73.89,74.05,179829.0657,14111508.68
1530060000000,75.63,81.75,74.87,80.6,139175.3341,10907247.06
1529970000000,81.48,81.99,75,75.54,118123.1803,9353924.399
1529880000000,80.46,84.38,78.55,81.48,164736.3733,13384187.74
1529800000000,82.76,83.63,73.22,80.37,250304.8192,19659622.6
1529710000000,84.75,86.77,81.31,82.73,165849.7556,13847070.92
1529630000000,96.74,96.87,80.02,84.8,232108.914,20336007.63
1529540000000,97.72,99.3,96,96.72,137564.825,13359242.49
1529450000000,98.67,99.13,95.21,97.72,141985.6417,13782651.36
1529370000000,98.79,120,96.91,98.67,130065.5113,12839843.28
1529280000000,94.95,99.88,92.89,98.7,161804.4625,15517726.76
1529190000000,96.65,98.2,94.51,94.95,119733.0926,11542696.57
1529110000000,95.5,97.58,92.68,96.66,130013.9953,12447952.54
1529020000000,100.89,100.98,94.49,95.5,155895.2462,15253287.66
1528930000000,93.4,102.87,91.65,100.88,177889.8581,17309706.95
1528850000000,99.68,100.45,86.71,93.37,168148.0569,15894051.8
1528760000000,107.2,107.86,94.05,99.68,73444.59887,7540691.121
1528680000000,106.5,108.42,102.7,107.2,56836.22735,6006747.921
1528590000000,117.25,117.47,102.75,106.48,88683.19352,9692900.337
1528500000000,119.9,120.93,116.7,117.4,17060.66336,2035221.803
1528420000000,121.56,122.18,118.04,119.68,28982.19754,3468451.554
1528330000000,121.63,123.84,119.4,121.54,39573.29608,4812926.925
1528240000000,122.2,122.94,118,121.61,36817.66091,4450435.128
1528160000000,119.77,122.6,115.77,122.18,48879.6275,5823546.869
1528070000000,125.07,127.01,118,119.77,59686.2455,7227010.095
1527980000000,123.44,127.98,122.23,125.33,52884.48398,6636628.904
1527900000000,120.19,124.5,118.66,123.44,45059.33298,5504755.443
1527810000000,118.25,120.4,116.62,120.19,51605.41534,6128372.286
1527720000000,117.18,121.01,116.04,118.25,55831.28616,6646626.535
1527640000000,119.52,122.73,114.69,117.18,47541.06432,5657430.336
1527550000000,110.66,122.71,109.41,119.28,70835.89135,8344414.079
1527470000000,117.72,118.97,110,110.82,75142.06687,8624420.818
1527380000000,118.35,119,116.58,117.71,119072.1558,13992547.55
1527290000000,118.78,122.46,117.18,118.45,121594.2696,14597965.93
1527210000000,122.65,124.58,116.63,118.87,98242.40331,11733268.48
1527120000000,118.29,124.85,114.7,122.58,79220.48706,9517575.355
1527030000000,127.9,129.35,115.83,118.37,107080.5148,13059496.19
1526950000000,134.25,136.25,127.31,127.89,41745.53907,5488322.582
1526860000000,139.63,140.25,133.43,134.25,43516.2189,5933499.302
1526770000000,134.89,141,132.5,139.64,47003.82267,6479741.685
1526690000000,135.95,137.77,132.6,134.95,37830.56861,5116578.091
1526600000000,132.07,137.49,128,135.95,66556.79304,8827432.325
1526520000000,138.91,141.5,131,132.31,58209.5848,7947073.017
1526430000000,139.34,140.86,133.5,138.92,70852.18798,9700453.293
1526340000000,147.1,149.67,136.91,139.35,105112.9027,15094108.78
1526260000000,144.19,152.95,134.19,147.42,171489.171,24597937.5
1526170000000,141.43,146.89,136.1,144.24,89476.86723,12691439.05
1526080000000,136.32,144.47,130.32,141.57,91975.31387,12746995.5
1526000000000,148.11,148.5,132.97,136.32,147425.6038,20808982.58
1525910000000,156.75,160.9,147.22,148.16,87015.41914,13514823.47
1525820000000,159,160.32,150,156.72,96837.57036,15104252.63
1525740000000,164.52,168.66,155.05,158.89,113315.9363,18364526.22
1525650000000,172.1,172.81,157.3,164.59,170523.8358,27962061.89
1525560000000,178.86,184.98,164.8,172.32,198191.5738,34339687.68
1525480000000,169.2,184.67,168.13,179.04,226947.8176,40162226.19
1525390000000,161.17,172.1,157.1,169.44,175174.3413,28741709.54
1525310000000,151.58,165.04,150,161.38,190732.6775,30112567.15
1525220000000,148.28,153.76,146.21,151.58,76486.25106,11423470.37
1525130000000,148.36,148.89,142.44,148.29,88367.51511,12837335.36
1525050000000,153.51,154.9,147,148.37,92445.57179,13941608.94
1524960000000,151.89,156.87,148,153.5,93443.5302,14243367.24
1524870000000,145.66,153.74,144.49,152.1,80642.67696,12143970.52
1524790000000,153.19,153.8,144.44,144.9,95174.33853,14304916.63
1524700000000,144.74,154.84,142,153.19,98478.86456,14546459.95
1524610000000,164.23,164.79,141.85,144.75,192757.1952,29132512.55
1524530000000,152.57,166.29,152.44,164.78,172718.0681,27854951.38
1524440000000,146.38,153.67,145.8,152.56,73891.75771,11150207.81
1524360000000,148.38,153.14,144.26,146.38,84286.7952,12575028.73
1524270000000,155.5,156.94,139.8,148.4,150940.4375,22447754.9
1524180000000,146.5,156.49,142.62,155.71,139102.8337,20855523.29
1524100000000,140.36,147.48,138.51,146.71,97431.94319,13912412.56
1524010000000,132.1,141.43,131.5,140.36,100942.7885,13851175.15
1523920000000,128.76,140.5,128.73,132.09,165601.8802,22412227.67
1523840000000,132.45,133.49,124.88,128.96,86544.7505,11079471.42
1523750000000,126.4,132.99,126.4,132.45,61105.32594,7961965.486
1523660000000,125.28,129.71,124,126.4,77108.42942,9769310.998
1523580000000,129.62,133.98,123.55,125.1,187842.6214,24181800.33
1523490000000,118.4,130.9,112.92,129.67,232191.2283,28190785.75
1523400000000,114.25,119.59,112.92,118.4,62636.41007,7213019.409
1523320000000,114.62,115.26,111.25,114.25,54554.53212,6206852.141
1523230000000,117.8,122.99,112.48,114.79,98639.79044,11532234.08
1523150000000,115.8,118.49,115.34,117.55,42540.37579,4974656.473
1523060000000,112.7,119.72,112.19,115.8,73178.28817,8566752.716
1522970000000,118.41,120.15,111.31,112.79,83137.97172,9505959.685
1522890000000,118.01,122.5,113.63,118.26,125611.5983,14846290.09
1522800000000,133.82,134.77,115.2,118.07,168974.9795,20675256.3
1522710000000,119.03,137.25,118,134.04,139283.4273,17832887.34
1522630000000,114.97,121.71,113.54,119.05,91168.44423,10788172.88
1522540000000,116.05,118.38,109.03,114.74,113209.8841,12890391.89
1522450000000,118.1,124.28,115.26,116.05,128237.7884,15387597.55
1522370000000,114.55,126.45,109.77,118.35,252079.1424,29552457.24
1522280000000,131.31,132.6,112.51,114.7,187392.7699,22462324.12
1522200000000,135,139.75,130.1,131.22,83839.85944,11261254
1522110000000,147.71,149.34,134.4,135,103463.3891,14565091.83
1522020000000,160,161.06,141.56,147.83,99508.29226,14928884.49
1521940000000,158.81,162.89,156.75,160.01,46203.18669,7379174.838
1521850000000,168.97,169.74,157.73,158.92,73773.75243,12109450.72
1521760000000,163.65,169.5,156.13,168.66,80739.90111,12990746.17
1521680000000,168.43,172.64,159.51,163.65,100604.6274,16639641.32
1521590000000,168.5,175.88,165.22,168.54,110902.8125,18938393.15
1521500000000,161.18,174,155.41,168.24,125783.5649,20695744.22
1521420000000,153.59,163.88,150.66,161.2,171855.3201,26919936.4
1521330000000,151.7,158,136.86,153.5,241693.6976,35451731.96
1521240000000,164.12,165.96,150.2,151.75,105128.932,16522818.83
1521160000000,164,171.6,157.5,164.1,113818.4533,18718175.61
1521070000000,160,167.7,149.55,164,207428.0445,33196769.34
1520990000000,175.38,177.52,156.5,160.15,151320.1788,25068333.73
1520900000000,177.8,182.9,170.51,175.01,115964.9562,20385448.4
1520810000000,188.16,192.88,173.58,177.8,142835.1075,26187028.2
1520730000000,176.85,194,169.85,188.16,197705.6657,36114840.74
1520640000000,185.88,194.99,174.48,176.74,187043.8542,34636318.13
1520550000000,175.06,190,157.68,185.79,308773.9243,53588984.01
1520470000000,185.33,187.5,173.69,175.24,160132.5365,28906501.33
1520380000000,196.2,199.28,173.08,185.25,229372.2102,42660481.22
1520290000000,210.03,210.49,191.31,196.24,130006.5373,26094574.12
1520210000000,213.19,217,208.17,210.14,71680.40092,15251073.13
1520120000000,210,215.34,204.5,213.19,67079.9353,14045210.12
1520040000000,212.8,218.39,208,210.04,120120.9805,25787453.1
1519950000000,209.14,214.47,203.43,212.8,89853.18198,18725901.76
1519860000000,201.86,215,200.2,209.17,121521.2129,25319046.48
1519780000000,214.94,223.71,201.5,201.86,185588.088,39526352.13
1519690000000,218.25,224.36,211.8,214.6,248945.7873,54293702.45
1519600000000,218.16,232.3,214.43,218.5,408480.1248,91104241.06
1519520000000,206.69,223.17,198.94,217.78,314689.2619,66459733.73
1519430000000,206.38,219,192.3,206.5,326443.0926,67239268.01
1519340000000,192.69,216.28,182,206.4,427034.1542,85820511.92
1519260000000,209.6,222,188,192.61,396496.5489,80299085.59
1519170000000,228.5,233.53,203.12,209.6,493443,106976453.1
1519080000000,221.44,254.8,221,228.51,534334.8415,128317944
1519000000000,213.23,226.5,196,221.44,171716.1968,37779444.7
1518910000000,228.08,231.39,210.1,213.66,302164.9059,66870686.09
1518830000000,228,232.2,222.78,228,190064.5513,43303634.02
1518740000000,220.64,235.58,208.56,228.08,408040.4512,90688669.05
1518650000000,212.25,236.66,206.5,220.64,676400.6946,150844274.5
1518570000000,159.45,218.6,158.94,212.25,734010.6511,144508206.9
1518480000000,161.55,162.95,152,159.63,76565.21628,12069558.83
1518390000000,148.28,163.75,146.04,161.49,92515.29686,14589621.47
1518310000000,154.62,156.1,139,148.28,90638.82249,13496062.28
1518220000000,163.74,169,146.01,154.65,133107.1619,21097674.31
1518130000000,142.37,164.4,142.37,163.73,65205.08736,10150897.42
1518050000000,137.97,143.5,137.2,142.37,3877.47235,547053.0073
1517960000000,140.96,157,130.01,137.21,178588.5705,25755598.06
1517880000000,125.17,147,106.5,141,393108.7479,49029234.28
1517790000000,147.29,153.96,116.6,125.17,299970.4207,40146290.07
1517700000000,160.86,174.75,138,147.09,300059.1927,46812220.18
1517620000000,131.99,166.99,120.06,160.3,143242.7098,21386022.97
1517530000000,144.04,147,108.52,131.68,124193.0359,15940474.89
1517440000000,164.83,167.2,132,143.69,64818.91744,9681259.499
1517360000000,168.1,169.31,157.5,165.19,37253.63137,6066209.677
1517270000000,181.51,181.96,160.59,168.21,56599.48048,9714236.046
1517180000000,196.74,197.19,180.01,181.5,36900.24385,6841796.676
1517100000000,182.11,198,181.7,196.74,47275.56346,8994922.714
1517010000000,175.73,184,173,182.1,31424.8731,5654927.149
1516920000000,179,183.06,165,177.09,49473.65655,8624749.655
1516840000000,180.83,186,175.58,179.59,39819.99079,7216982.008
1516750000000,176.94,186.3,171.58,180.89,43298.498,7744819.23
1516670000000,178,186.42,163.02,176.98,49510.38638,8716023.117
1516580000000,190.52,195,163.44,178,60376.3605,10811398.77
1516490000000,210.05,210.69,180,190.16,64817.00761,12460823.87
1516410000000,191.44,215,190.67,210.4,59162.64755,12075942.51
1516320000000,186.21,199,176.04,191.42,59369.45319,11209086.55
1516230000000,183.45,202.19,170.5,186.14,98372.75595,18512748.89
1516150000000,179.28,198.89,136.2,182.44,155640.0092,26395093.96
1516060000000,229.5,242,135.67,179.28,150044.0732,28582968.28
1515970000000,234.26,242.31,227.6,229.5,35755.94861,8398319.524
1515890000000,257.98,271.64,222,234.12,62203.40257,15137840.87
1515800000000,233.11,263.99,232.54,257.98,42811.12858,10476151.19
1515720000000,223.76,240.45,213.01,233.11,45676.80703,10548375.59
1515630000000,247.63,252.27,195.03,223.77,83842.47294,19073326.49
1515540000000,244.56,248.99,225.05,247.63,70931.30085,16870783.61
1515460000000,252.49,257.64,228.24,244.48,53921.90417,13345180.46
1515370000000,269.01,271.82,212.74,252.65,76256.97086,19095109.76
1515280000000,276.24,287,262,269.01,43811.61108,12078548.84
1515200000000,240.95,315,238.73,275.28,100812.2137,28259590.95
1515110000000,233.04,250.99,230,240.54,65010.14465,15696625.24
1515020000000,238.89,240,219.38,233,78182.30493,17951834.04
1514940000000,247.33,253.4,233.56,238.77,71369.27484,17455596.19
1514850000000,222.62,256.49,222.62,247.33,63293.12934,15468084.21
1514760000000,223.69,231.19,212.74,222.61,20221.253,4495346.594
1514680000000,206.11,234.37,202.98,223.69,29739.10081,6491443.677
1514590000000,238.27,244,193.2,206.03,52930.1782,11334425.4
1514510000000,244.68,261,233.97,238.27,34985.03167,8540220.645
1514420000000,262.61,266.7,222.03,244.68,34832.27138,8365398.227
1514330000000,277.98,284.34,245.29,262.59,25036.78582,6741018.673
1514250000000,261.17,282.82,258,277.98,21987.89021,5985168.513
1514160000000,262.9,277.5,251.4,261.2,24415.6917,6464612.037
1514070000000,253.44,277,220.03,262.9,33435.37202,8272835.264
1513990000000,250.99,301.52,214.91,253.44,38709.14008,10424037.06
1513900000000,303,315,177.58,250.99,81233.42425,19331731.11
1513810000000,303.8,325.16,267.01,302,26212.1583,7792715.351
1513730000000,336.05,357,260,302.7,31586.76711,9862312.579
1513640000000,352,366.96,303.01,338.48,23190.32542,7853537.978
1513560000000,311.23,360.96,277,352,17210.06137,5445727.669
1513555200000,311.4,360.96,277,352,17036.7,5392264.44
1513468800000,293.97,328.8,290,311.4,14413.88,4534010.89
1513382400000,294,305,285,293.97,8895.82,2613906.45
1513296000000,272.4,314.21,239.99,294,16244.13,4569740.43
1513209600000,290.01,298,252,272.4,5674.54,1531985.28
